group,names,scores,logfoldchanges,pvals,pvals_adj
6,ZFP36,6.3561835,0.9555577,4.2556560927220865e-10,2.7050475273767878e-08
6,SF1,6.342607,1.042782,4.6029419169629455e-10,2.891900119203196e-08
6,MFHAS1,6.325234,1.9149559,6.296715466920234e-10,3.857483656378181e-08
6,TTC39C,6.3079767,1.5629854,6.188595139189363e-10,3.801837231737197e-08
6,CMTM8,6.2983537,2.6427004,8.194043747704049e-10,4.897054460414542e-08
6,IL2RG,6.2859483,1.1509123,6.513968910182119e-10,3.957506028774457e-08
6,RPL29,6.273857,0.6419262,7.409898522739259e-10,4.477085115675948e-08
6,RPL8,6.260825,0.6390139,8.112113346351753e-10,4.861299968019458e-08
6,HLA-B,6.258811,0.7265404,1.051324281393306e-09,6.16580664551546e-08
6,EEF2,6.258778,0.7581519,7.741952666464441e-10,4.652152049004166e-08
6,SLC25A3,6.17514,0.90470713,1.2519559284055082e-09,7.284197548524429e-08
6,P2RY10,6.1685896,1.6927049,1.4029560095639649e-09,8.035211332901114e-08
6,PIK3IP1,6.1315575,1.3791707,1.6836790570557605e-09,9.568256718818435e-08
6,CASK,6.1222887,1.5759625,1.8329444368096533e-09,1.0389677061534718e-07
6,PCBP3,6.120514,2.9059212,2.4081915431289562e-09,1.3442476296455617e-07
6,FAU,6.0568194,0.57890934,2.8189638057601573e-09,1.5499367745020784e-07
6,NDFIP1,6.030439,1.1324849,3.004891787226448e-09,1.631767532752377e-07
6,RPL26,6.0260344,0.642751,3.2065045755365704e-09,1.7284474296513674e-07
6,IKZF1,6.0225906,1.1589428,3.0724869028621486e-09,1.6643646417400795e-07
6,RPS5,6.015022,0.7007947,3.4553678308553278e-09,1.8400461187409497e-07
6,HNRNPA1,5.985279,0.79019916,3.809464053014921e-09,2.0091497102627618e-07
6,ENSG00000291066,5.976659,1.5755935,4.314427554893187e-09,2.2592191717801397e-07
6,RPL7A,5.940524,0.60488856,5.181766624674285e-09,2.6814727853285075e-07
6,CDC42SE2,5.9370627,1.010624,5.030162512073747e-09,2.6091595313216495e-07
6,PTPN13,5.9361577,2.5873332,6.639358806995087e-09,3.341405451767573e-07
6,SKP1,5.905704,0.85616595,6.0161392858207335e-09,3.0557263582691775e-07
6,DDX24,5.902846,0.93089944,6.1170427696936565e-09,3.0926924513533927e-07
6,C12orf57,5.8841414,1.0055193,6.827794982508999e-09,3.428394864162566e-07
6,RPL13A,5.8817744,0.62425196,7.323383050666626e-09,3.652225928192995e-07
6,SOCS1,5.864968,1.2893325,7.762248007148875e-09,3.8449351446221896e-07
6,GIMAP7,5.850935,1.7956973,8.97752475242602e-09,4.3876155973356773e-07
6,RCAN3,5.8370094,1.6329764,9.547048852412278e-09,4.645315163962461e-07
6,AP3M2,5.8348055,2.4055479,1.1224757593528652e-08,5.343421942737568e-07
6,PITPNC1,5.824935,1.2476604,9.677680006308693e-09,4.688132519355663e-07
6,THADA,5.8156924,1.8315213,1.1648977832030447e-08,5.509590741071949e-07
6,SC5D,5.8075733,1.91221,1.1817067448508188e-08,5.553264196475226e-07
6,BTF3,5.795365,0.7038133,1.1382380201291119e-08,5.406753515485866e-07
6,RPL6,5.7911263,0.64062333,1.1797657652822635e-08,5.553264196475226e-07
6,RPLP2,5.787615,0.60684717,1.2204137627447738e-08,5.722933877195269e-07
6,DUSP16,5.787454,1.6007537,1.2543502037238984e-08,5.869558304361639e-07
6,NIBAN1,5.7148647,1.1713684,1.7732502759520965e-08,8.091098198965655e-07
6,RSBN1,5.6975565,1.4469557,2.0526258560137062e-08,9.28876552496079e-07
6,NMB,5.6893387,1.9989123,2.3311580574433074e-08,1.050597523716202e-06
6,PRDX2,5.675292,1.3256655,2.3093853112110685e-08,1.0429222001943537e-06
6,BCL11B,5.6673203,1.4528941,2.3478456704852025e-08,1.053799384305736e-06
6,PHACTR2,5.6667004,1.5688599,2.529495514169736e-08,1.1238625220835354e-06
6,FAS,5.638473,1.4858761,2.840898350414101e-08,1.2439733695288566e-06
6,LEF1,5.6373215,2.5109043,3.14127190943044e-08,1.362642862013879e-06
6,SMCHD1,5.6287055,1.004522,2.8450807296549576e-08,1.2439733695288566e-06
6,RPL4,5.6217985,0.71383816,2.9590242949861347e-08,1.2892706613611874e-06
6,HINT1,5.6213155,0.79096675,2.960404146716681e-08,1.2892706613611874e-06
6,MAGEH1,5.613645,2.6841233,3.896497071429623e-08,1.6518820952065166e-06
6,RPL36AL,5.592195,0.6900197,3.478115120475846e-08,1.4940270672778377e-06
6,CIRBP,5.570963,0.83815974,3.898180363807494e-08,1.6518820952065166e-06
6,NAP1L4,5.567331,1.137678,4.025448864426335e-08,1.7025326322178535e-06
6,SNHG29,5.5543613,0.8092036,4.266556538317221e-08,1.7975934472645716e-06
6,P2RY8,5.547692,1.5292349,4.644835404754727e-08,1.953228777376113e-06
6,UBE2B,5.5169272,0.9141513,5.259295809370781e-08,2.1865348343193116e-06
6,PDE3B,5.5140285,1.2043623,5.3081633691776054e-08,2.2026874901570393e-06
6,RPL24,5.5137086,0.5995682,5.4697511124042884e-08,2.2612074476523967e-06
6,ENSG00000290048,5.492996,2.492949,6.972778062625735e-08,2.8451263067036697e-06
6,PDCD4,5.487943,1.1438895,6.211176152216815e-08,2.5485521849944855e-06
6,TBC1D4,5.475907,1.799225,7.069338697512032e-08,2.8791845550811507e-06
6,TESPA1,5.452909,1.9898311,8.08370729847777e-08,3.220742293757638e-06
6,MAP3K1,5.451991,1.4526639,7.799666208851045e-08,3.141722691048737e-06
6,FBLN7,5.449089,3.3931186,9.684312585108773e-08,3.783074363841869e-06
6,NACA,5.4489546,0.58765256,7.727898720627394e-08,3.1242587603448214e-06
6,LAT,5.4323545,1.393535,8.436504306042923e-08,3.331131763066463e-06
6,MAT2B,5.412864,1.3684804,9.503336775709721e-08,3.725612935974757e-06
6,ARL4C,5.359845,0.96249986,1.2087977853569e-07,4.615466960651788e-06
6,RPL15,5.35232,0.56914204,1.3065460278589198e-07,4.94576020493997e-06
6,LINC01943,5.350012,2.1713886,1.4583591542951068e-07,5.445448706351831e-06
6,IDS,5.3410645,0.93662494,1.339609743416212e-07,5.0556776648688966e-06
6,B2M,5.337884,0.5919324,1.5257838236516746e-07,5.639758593877526e-06
6,WDR74,5.332072,1.2798959,1.4533652600165097e-07,5.4360309801944045e-06
6,RPL22,5.331796,0.6321088,1.4142289909166777e-07,5.325879828292892e-06
6,EMD,5.3292766,0.905544,1.4230025424332289e-07,5.349370624533308e-06
6,TCF7,5.324325,1.7087823,1.538705289148047e-07,5.677977420173323e-06
6,TNIP2,5.322935,1.2201339,1.507272105580632e-07,5.590124016532014e-06
6,TOMM7,5.3119783,0.6974043,1.5558217263647274e-07,5.731522148733576e-06
6,UXS1,5.3041973,1.768375,1.7676067921318602e-07,6.425615897414215e-06
6,F5,5.282498,4.1430144,2.4002119093231644e-07,8.392346664824222e-06
6,USP3,5.27849,1.0797131,1.8805050773765607e-07,6.813500521703904e-06
