group,names,scores,logfoldchanges,pvals,pvals_adj,pct_nz_group,pct_nz_reference
11,DOCK5,8.340872,1.9600074,7.374498940704794e-17,6.843348320798334e-15,0.6078431372549019,0.1534823731728289
11,ITGB2,8.332342,2.2254033,7.925822653319545e-17,7.324059563632635e-15,0.9411764705882353,0.3641444539982803
11,CD1D,8.330383,3.5608554,8.05811500124642e-17,7.415151599264121e-15,0.19607843137254902,0.01934651762682717
11,MGST2,8.30845,2.0141277,9.696006008924094e-17,8.885177506427816e-15,0.5490196078431373,0.13155631986242478
11,PYCARD,8.306764,2.234379,9.834738247905096e-17,8.974912791957542e-15,0.7647058823529411,0.265262252794497
11,CTTNBP2NL,8.301923,2.3243554,1.0243994111000431e-16,9.309758780298863e-15,0.45098039215686275,0.09458297506448839
11,DOCK4,8.28311,2.1785843,1.2000007510603428e-16,1.086074753830046e-14,0.7843137254901961,0.24290627687016336
11,LINC02828,8.271593,4.2693615,1.3218057731363822e-16,1.1914128839585431e-14,0.0784313725490196,0.0025795356835769563
11,FMN1,8.251164,2.2693968,1.5685854053797266e-16,1.4080775028782173e-14,0.5294117647058824,0.12768701633705934
11,GNAQ,8.244983,2.0337846,1.6518348654214573e-16,1.476780658342037e-14,0.7450980392156863,0.22871883061049011
11,SAMHD1,8.237293,1.8375638,1.7615098694165639e-16,1.5645059694510684e-14,0.7647058823529411,0.22656921754084264
11,PLK1,8.237111,4.02443,1.7641862430039783e-16,1.5645059694510684e-14,0.13725490196078433,0.009458297506448839
11,TMSB10,8.222684,1.3991158,1.989989540805772e-16,1.757664255861098e-14,1.0,0.9570077386070507
11,GNG10,8.21374,1.8286622,2.1440231469904636e-16,1.8861400428704507e-14,0.7254901960784313,0.20980223559759242
11,LINC01315,8.189514,3.6674232,2.6228198513901113e-16,2.298154461817638e-14,0.19607843137254902,0.020206362854686157
11,NEURL1,8.136304,3.2449505,4.075288591791531e-16,3.55665960314568e-14,0.11764705882352941,0.006878761822871883
11,GPR35,8.133002,1.6723137,4.1878616025505416e-16,3.640460087940477e-14,0.47058823529411764,0.09501289767841789
11,MACROH2A1,8.126516,2.0911808,4.4180433054593115e-16,3.8254341109041986e-14,0.8823529411764706,0.3555460017196905
11,CD14,8.119388,2.5318787,4.685424069331791e-16,4.041040453208395e-14,0.6078431372549019,0.16852966466036112
11,IL1B,8.115572,2.2854834,4.835035145592176e-16,4.1537862483206535e-14,0.5098039215686274,0.11908856405846947
11,NAAA,8.1141615,1.9627435,4.89151508805028e-16,4.1859568611474625e-14,0.6862745098039216,0.19905417024935512
11,CDK2AP1,8.105404,1.8954517,5.257060841053131e-16,4.48133872392564e-14,0.6470588235294118,0.177128116938951
11,MOB3B,8.099988,2.1274555,5.496451789255663e-16,4.667315220119683e-14,0.49019607843137253,0.11263972484952708
11,ELAVL4,8.09949,5.4640584,5.518977859599385e-16,4.668418464083433e-14,0.058823529411764705,0.0012897678417884782
11,PARVB,8.0943575,1.6822547,5.756748978884928e-16,4.850888133816714e-14,0.7843137254901961,0.23387790197764402
11,RNF130,8.085763,2.1811762,6.177641955929591e-16,5.1856824250671556e-14,0.803921568627451,0.2794496990541703
11,FLOT1,8.073306,1.8450066,6.841987248927269e-16,5.72151428006302e-14,0.7843137254901961,0.2588134135855546
11,LMBR1L,8.063547,1.7447084,7.411168207131729e-16,6.174008423463944e-14,0.5098039215686274,0.11435941530524506
11,LY86,8.055086,1.7374555,7.942270643060181e-16,6.591485217087644e-14,0.6666666666666666,0.17540842648323302
11,ABHD6,8.039151,2.1267977,9.04628494331733e-16,7.479509201442783e-14,0.37254901960784315,0.06792777300085985
11,ALOX5,8.035838,2.0003233,9.294106093387063e-16,7.655628288833771e-14,0.5882352941176471,0.1534823731728289
11,CLN3,8.032178,1.6690383,9.575742228824178e-16,7.858182792482468e-14,0.5098039215686274,0.117798796216681
11,APBA1,8.0314455,4.1241446,9.633083892009095e-16,7.875851822935169e-14,0.1568627450980392,0.013327601031814273
11,CEBPD,8.029173,2.104827,9.813160031660554e-16,7.993364021344836e-14,0.9019607843137255,0.31900257953568356
11,LAIR1,8.014943,2.0842352,1.1018788376310912e-15,8.942295673808335e-14,0.6274509803921569,0.17239896818572656
11,ENSG00000267476,8.004516,2.2793925,1.1993778317959428e-15,9.697763475988298e-14,0.29411764705882354,0.043852106620808254
11,PLXNC1,7.9931917,1.7502922,1.314894386651493e-15,1.0592846976419885e-13,0.5490196078431373,0.13069647463456577
11,DDAH2,7.991829,1.9668982,1.3295148979723601e-15,1.0671540566097123e-13,0.6862745098039216,0.20421324161650903
11,RGS10,7.985917,2.0267088,1.3948129579297497e-15,1.1154953230454177e-13,0.9215686274509803,0.41573516766981944
