group,names,scores,logfoldchanges,pvals,pvals_adj
0,GZMH,16.359732,3.6515083,3.7076215972374677e-60,3.020063769927541e-57
0,BTG1,16.295765,1.4161353,1.0577058625181172e-59,8.307901797986053e-57
0,GNG2,16.171448,2.0797486,8.0190575257812e-59,5.878771072150197e-56
0,PDE3B,15.79798,2.570878,3.2124375000310937e-56,2.279068965747866e-53
0,ITGAE,15.585359,2.7661085,9.15480312956427e-55,6.291924538390844e-52
0,ALOX5AP,15.2161,2.2804534,2.7653412610827454e-52,1.8429742531816006e-49
0,ARHGDIB,15.15809,1.4433125,6.698917691534368e-52,4.333214611468099e-49
0,CXCR6,15.1457815,3.819462,8.078862770361219e-52,5.0765265402444075e-49
0,RUNX3,14.366684,2.066436,8.374577710694823e-47,4.977894259224628e-44
0,CD96,14.334523,2.5401783,1.3315840770488655e-46,7.7067180543515e-44
0,IL32,14.229741,2.0912218,5.990349285549118e-46,3.378096200950814e-43
0,B2M,14.084261,0.9292759,4.7460081325948414e-45,2.6094739215039586e-42
0,EIF1,13.87692,0.7725334,8.742109421741607e-44,4.689395427130809e-41
0,CD8B,13.837413,3.3040998,1.5156437350498565e-43,7.751988991849186e-41
0,CD2,13.834157,2.1349006,1.585849451004741e-43,7.926724312715288e-41
0,TRBC2,13.824786,2.3163593,1.806478211188203e-43,8.828861177480476e-41
0,TNFAIP3,13.596878,1.6617986,4.178941655464145e-42,1.9979883441004988e-39
0,EML4,13.5831,1.4647582,5.0445094948531716e-42,2.3605084536235277e-39
0,NR3C1,13.141538,1.5842779,1.9031921351852633e-39,8.720188464401979e-37
0,PPP1R16B,12.980811,1.9689628,1.5720753746073325e-38,6.779343865439032e-36
0,ISG20,12.963499,1.6069611,1.9704920646083773e-38,8.33404461094847e-36
0,CLEC2B,12.904815,1.7239636,4.228305256568117e-38,1.722094768661159e-35
0,CXCR4,12.893698,1.45723,4.884467686115606e-38,1.953165414922555e-35
0,CAMK4,12.716652,2.2214148,4.779047750370919e-37,1.876885663819779e-34
0,SPOCK2,12.71145,1.9109633,5.1078382927122516e-37,1.9708190802038695e-34
0,CREM,12.6690445,1.4532434,8.77766733025723e-37,3.2719870778702927e-34
0,FAM177A1,12.568829,1.5384928,3.133316099505119e-36,1.1485170162736013e-33
0,TSC22D3,12.554098,1.3623561,3.7745789968821074e-36,1.3608904242365277e-33
0,HMGB1,12.496763,1.0554672,7.775270690810765e-36,2.7143099730635104e-33
0,TENT5C,12.426446,1.9125141,1.8780077343472042e-35,6.453597515859072e-33
0,LINC01871,12.062348,3.5344856,1.669542277899902e-33,5.39974166439008e-31
0,METRNL,11.861956,1.6432883,1.8656645272311775e-32,5.8616514210564695e-30
0,CBLB,11.831462,1.7608943,2.6842609079980353e-32,8.31478171121138e-30
0,RBM38,11.828762,1.8806298,2.772006220375516e-32,8.467324000655378e-30
0,KLRK1,11.825625,2.90717,2.877527573799023e-32,8.625187743992128e-30
0,RPS15A,11.82491,0.826143,2.902122916634463e-32,8.625187743992128e-30
0,NELL2,11.72668,2.7877614,9.303725540374911e-32,2.657361504019031e-29
0,SUB1,11.708812,1.0865068,1.148777826274729e-31,3.2391116324692454e-29
0,SLA2,11.599861,3.1442509,4.127490890046752e-31,1.1346988393099776e-28
0,SLC25A3,11.513939,1.0981203,1.1223298648482373e-30,2.97390370091654e-28
0,CLEC2D,11.503218,2.0042346,1.2708698707889596e-30,3.3274096509835227e-28
0,CRTAM,11.456882,3.5012858,2.171936637779269e-30,5.619694408785819e-28
0,SRGN,11.4552145,1.3518195,2.214146536118129e-30,5.662293577772792e-28
0,PARP8,11.420909,1.9317807,3.287768302489586e-30,8.311251526052123e-28
0,SRSF7,11.294725,1.1706632,1.3933850381421582e-29,3.404968571540054e-27
0,LINC02446,11.209478,3.6867375,3.6634592480609875e-29,8.663490241140355e-27
0,NIBAN1,11.146228,1.6883992,7.470667642501564e-29,1.7478978027823075e-26
0,ITM2A,11.081111,2.1890738,1.549376221225661e-28,3.586887498254312e-26
0,ADGRE5,11.066221,1.2856368,1.8295263130812958e-28,4.191330437874681e-26
0,AOAH,11.030765,2.1994157,2.715456896438565e-28,6.115546828203325e-26
0,STK17A,10.964219,1.3113637,5.678885070309282e-28,1.2489571935131204e-25
0,SLC7A5,10.890685,1.655211,1.2767685163910045e-27,2.7262106777657634e-25
0,HCST,10.859755,1.387744,1.7923100965446483e-27,3.7902188416640817e-25
0,CD3G,10.823543,2.3098667,2.6628052560412383e-27,5.5774358091538055e-25
0,RPS27,10.798489,0.8134807,3.499146829945708e-27,7.260069455754335e-25
0,IL21R,10.7104225,2.265807,9.094571364552848e-27,1.869316897388886e-24
0,IL2RG,10.6753235,1.4197478,1.3279471912611992e-26,2.6550493252188686e-24
0,LDHA,10.663253,1.0795355,1.5121450587590292e-26,2.996090655611471e-24
0,UBC,10.446184,0.73103166,1.5254011252362212e-25,2.9172301693321926e-23
0,RBPJ,10.386745,1.6660403,2.849106311465505e-25,5.401758198970764e-23
0,PTMA,10.335922,0.6144527,4.847265446993029e-25,9.034399065738788e-23
