leiden,TP53,MYC,STAT1,NFKB1,HIF1A,SOX2,FOXP3,TBX21,GATA3,TWIST1,SNAI1,NKX2-1
0,-0.1010501285695141,0.673832395673723,0.6150872117708561,-0.04536924396377549,0.1740271294174563,-0.06138553226051699,0.007143078210849117,0.12367660330113582,-0.010231907222006056,0.33536461906387033,0.31036223142734476,-0.02954328654612896
1,-0.0030486582654693805,0.42357226695528344,0.5602397426198289,0.08408927597168996,0.003350919955145053,-0.04372016446256056,0.06254145329318396,0.03680268217877644,0.007307008379843177,0.20840834776075876,0.18672323402253593,-0.03290431443874429
2,-0.10018306710010763,0.4716394486811654,0.4103312022431963,0.3764640283987189,0.14078337882218186,0.1811284596411505,-0.05636039851522288,-0.26884369269456015,-0.0001666191163236155,0.6003557711025276,0.7359496048212838,-0.037424194102633514
3,-0.06297161006853447,0.5284480642490227,0.35877071924972087,0.238960477796544,0.267262810792612,0.15422844016843515,-0.11214664343452972,-0.37180491933356163,-0.009186139045202213,0.5634459119931511,0.5729008984306584,-0.046736733550610754
4,0.0688916019135307,0.45209830692992725,0.4641862318742114,0.10357875042918484,-0.16350428005596537,-0.03238197033469741,-0.09114380602793651,-0.2895323555319159,0.02197480038050059,0.09255420369500512,0.0714741687173242,-0.03547939275836085
5,-0.13006662615059705,0.8307898791881281,-0.11546731663380727,-0.05625409832028067,0.674861414958072,0.015873366403964258,-0.10440755795586493,-0.3707381328075163,-0.015525209205381332,-0.20565788959380119,-0.2352328863628449,-0.06232952536306074
6,0.03260337734931991,0.6690543236127007,0.4605733908603277,-0.038639134049601766,0.08584520934632531,-0.029200103220840292,0.2305585818754302,-0.11958046423064338,0.03192325459420681,0.29392604984177484,0.27276667565438484,-0.02838708849209878
7,0.020274021051367934,0.07603685762143889,0.8750457342405965,1.466138100391548,0.22506677025840396,-0.0032760654176984434,-0.06021390295028687,0.12704621996198381,-0.020975832871028357,0.0007531247820173019,-0.005442828042166568,0.03540431942258562
8,-0.07304975871767316,0.25823483532592867,0.39893130271628713,0.07703995992620306,-0.040418375587463376,-0.07133364409208298,-0.046706745996475216,0.2374459618091583,0.006377007007598876,0.13898321164131164,0.11234991121292115,-0.03501013082265854
9,0.14688289007703378,0.27988722128671656,0.44447833330142206,0.15023804126808785,-0.018368308983038907,-0.05738890089428247,-0.04323540637742228,-0.17457774998536751,-0.02730346192352807,0.22235592547459387,0.21101026600510325,-0.029998773069524053
10,0.0554389284479207,0.5294012150855271,0.5388580339449123,0.6840854084565193,0.0641227147634002,0.08421778493914112,-0.02583635592049566,-0.3779350496160573,-0.020721338457074658,0.8659416653863315,0.7411369505915149,-0.061772946592034965
11,-0.11603287600723293,0.2830041993102838,0.2822345285980557,0.4246645217830911,6.935590650976862e-05,0.0020949156691388382,-0.03511311706682531,-0.30484359101551334,0.02493216431431654,0.5489029084182366,0.5306364138068222,-0.04394549102317996
12,0.0883570539654207,0.5003817840781104,0.18217107647651126,0.42577170390588936,0.28145919098076244,0.005443092933360567,-0.17461591848921268,-0.41309611122658907,-0.010281945152485625,-0.0073499513230425246,-0.020940985816590336,1.64675482653557
13,-0.029201960049748572,0.4884893173507285,0.4192210961205223,0.0040968853839828245,-0.15795617938744988,-0.079167592644164,-0.10017450870349344,-0.3608968142334339,0.014563975404849093,0.15253619607570953,0.1428822113686958,-0.03420296746545133
