ligand,receptor,source,target,ligand_expr,receptor_expr,lr_score
CD80,CTLA4,Endothelial,Unknown,0.0501,0.2986,0.015
CDH1,CDH1,Dendritic cell,Tumor epithelial,0.0267,0.5585,0.0149
CXCL12,CXCR4,Plasma cell,Dendritic cell,0.01,1.493,0.0149
CDH1,CDH1,Tumor epithelial,Dendritic cell,0.5585,0.0267,0.0149
SPP1,CD44,B cell,Tumor epithelial,0.0246,0.6018,0.0148
CDH1,CDH1,Tumor epithelial,Unknown,0.5585,0.0261,0.0146
CDH1,CDH1,Unknown,Tumor epithelial,0.0261,0.5585,0.0146
CD274,PDCD1,NK cell,T cell,0.0277,0.5288,0.0146
DLL1,NOTCH1,Endothelial,Dendritic cell,0.1141,0.1277,0.0146
CCL5,CCR5,Endothelial,B cell,1.0562,0.0137,0.0145
TNF,TNFRSF1A,Mast cell,Unknown,0.1258,0.1138,0.0143
TNF,TNFRSF1A,Tumor epithelial,Tumor epithelial,0.0217,0.6608,0.0143
CXCL10,CXCR3,Plasma cell,Plasma cell,0.0837,0.1693,0.0142
CCL5,CCR5,Unknown,Unknown,0.8229,0.0173,0.0142
CXCL10,CXCR3,Fibroblast,Unknown,0.089,0.1579,0.0141
CD80,CTLA4,Unknown,Unknown,0.0473,0.2986,0.0141
VEGFA,FLT1,Fibroblast,Mast cell,0.6013,0.0235,0.0141
CXCL12,CXCR4,Myeloid/Macro,Myeloid/Macro,0.0111,1.2666,0.014
DLL1,NOTCH1,Endothelial,Plasma cell,0.1141,0.123,0.014
TNF,TNFRSF1A,Mast cell,NK cell,0.1258,0.1107,0.0139
CXCL12,CXCR4,Mast cell,Plasma cell,0.0123,1.1284,0.0139
CXCL10,CXCR3,Fibroblast,Fibroblast,0.089,0.1565,0.0139
FAS,FASLG,Dendritic cell,Plasma cell,0.3602,0.0382,0.0138
HGF,MET,Myeloid/Macro,Tumor epithelial,0.0457,0.3003,0.0137
CXCL10,CXCR3,B cell,NK cell,0.0401,0.3417,0.0137
FAS,FASLG,Fibroblast,Mast cell,0.1933,0.0702,0.0136
CD274,PDCD1,Mast cell,Myeloid/Macro,0.2372,0.0574,0.0136
CD274,PDCD1,T cell,Unknown,0.0487,0.2781,0.0135
CD80,CTLA4,Fibroblast,T cell,0.0249,0.5428,0.0135
CD274,PDCD1,Plasma cell,NK cell,0.0402,0.3303,0.0133
CD274,PDCD1,Mast cell,Mast cell,0.2372,0.056,0.0133
CXCL10,CXCR3,Plasma cell,Unknown,0.0837,0.1579,0.0132
CXCL10,CXCR3,Plasma cell,Fibroblast,0.0837,0.1565,0.0131
FAS,FASLG,Fibroblast,Unknown,0.1933,0.0671,0.013
FAS,FASLG,Dendritic cell,Endothelial,0.3602,0.0359,0.0129
VEGFA,FLT1,Mast cell,Plasma cell,1.1046,0.0117,0.0129
VEGFA,FLT1,Fibroblast,Tumor epithelial,0.6013,0.0213,0.0128
TNF,TNFRSF1A,Tumor epithelial,Myeloid/Macro,0.0217,0.5912,0.0128
CD80,CTLA4,Endothelial,NK cell,0.0501,0.2552,0.0128
VEGFA,FLT1,Endothelial,Dendritic cell,0.1592,0.0795,0.0127
TNF,TNFRSF1A,Mast cell,Dendritic cell,0.1258,0.1002,0.0126
CXCL12,CXCR4,Plasma cell,Myeloid/Macro,0.01,1.2666,0.0126
CXCL10,CXCR3,B cell,T cell,0.0401,0.3119,0.0125
CXCL10,CXCR3,Myeloid/Macro,B cell,0.0966,0.1293,0.0125
CXCL10,CXCR3,Tumor epithelial,Dendritic cell,0.0657,0.1898,0.0125
CXCL12,CXCR4,Myeloid/Macro,Plasma cell,0.0111,1.1284,0.0125
IL6,IL6R,Endothelial,T cell,0.2273,0.0544,0.0124
DLL1,NOTCH1,Myeloid/Macro,Fibroblast,0.0619,0.1993,0.0123
TNF,TNFRSF1A,Plasma cell,Plasma cell,0.1525,0.08,0.0122
CD80,CTLA4,Unknown,NK cell,0.0473,0.2552,0.0121
TNF,TNFRSF1A,Myeloid/Macro,Plasma cell,0.1517,0.08,0.0121
VEGFA,FLT1,Fibroblast,B cell,0.6013,0.0199,0.012
IL6,IL6R,Tumor epithelial,Mast cell,0.0299,0.4018,0.012
CD80,CTLA4,Dendritic cell,Fibroblast,0.5681,0.021,0.0119
HGF,MET,Fibroblast,Myeloid/Macro,0.2072,0.0569,0.0118
HGF,MET,Endothelial,Endothelial,0.0551,0.2132,0.0117
CXCL10,CXCR3,Fibroblast,B cell,0.089,0.1293,0.0115
CD274,PDCD1,Dendritic cell,NK cell,0.0347,0.3303,0.0115
CD274,PDCD1,Endothelial,Endothelial,0.1159,0.0995,0.0115
CXCL12,CXCR4,Mast cell,Endothelial,0.0123,0.9334,0.0115
TNF,TNFRSF1A,Tumor epithelial,Fibroblast,0.0217,0.5293,0.0115
CD274,PDCD1,Tumor epithelial,Plasma cell,0.0703,0.1618,0.0114
CCL5,CCR5,Unknown,B cell,0.8229,0.0137,0.0113
FAS,FASLG,Mast cell,T cell,0.116,0.0972,0.0113
TNF,TNFRSF1A,Dendritic cell,Mast cell,0.4806,0.0234,0.0113
TNF,TNFRSF1A,Myeloid/Macro,T cell,0.1517,0.0736,0.0112
CXCL12,CXCR4,Plasma cell,Plasma cell,0.01,1.1284,0.0112
CD274,PDCD1,Plasma cell,Unknown,0.0402,0.2781,0.0112
TNF,TNFRSF1A,Plasma cell,T cell,0.1525,0.0736,0.0112
CXCL10,CXCR3,Tumor epithelial,Plasma cell,0.0657,0.1693,0.0111
IL6,IL6R,Fibroblast,B cell,0.4471,0.0248,0.0111
CD274,PDCD1,Endothelial,Dendritic cell,0.1159,0.0959,0.0111
PDGFA,PDGFRA,Tumor epithelial,Fibroblast,0.0439,0.253,0.0111
DLL1,NOTCH1,Myeloid/Macro,NK cell,0.0619,0.1766,0.0109
CXCL10,CXCR3,Plasma cell,B cell,0.0837,0.1293,0.0108
FAS,FASLG,Endothelial,Plasma cell,0.28,0.0382,0.0107
FAS,FASLG,NK cell,Plasma cell,0.2796,0.0382,0.0107
DLL1,NOTCH1,Myeloid/Macro,Mast cell,0.0619,0.1723,0.0107
CD274,PDCD1,Myeloid/Macro,Plasma cell,0.0653,0.1618,0.0106
FAS,FASLG,Myeloid/Macro,T cell,0.1079,0.0972,0.0105
CCL5,CCR5,Plasma cell,Unknown,0.606,0.0173,0.0105
VEGFA,FLT1,Tumor epithelial,Mast cell,0.4476,0.0235,0.0105
CXCL10,CXCR3,Tumor epithelial,Unknown,0.0657,0.1579,0.0104
CXCL12,CXCR4,Myeloid/Macro,Endothelial,0.0111,0.9334,0.0103
CXCL10,CXCR3,Tumor epithelial,Fibroblast,0.0657,0.1565,0.0103
CD80,CTLA4,B cell,Myeloid/Macro,0.1868,0.054,0.0101
FAS,FASLG,Endothelial,Endothelial,0.28,0.0359,0.0101
TNF,TNFRSF1A,Mast cell,Plasma cell,0.1258,0.08,0.0101
IL6,IL6R,Plasma cell,Plasma cell,0.0553,0.1805,0.01
FAS,FASLG,NK cell,Endothelial,0.2796,0.0359,0.01
IL6,IL6R,B cell,Plasma cell,0.0547,0.1805,0.0099
CD80,CTLA4,T cell,Unknown,0.0328,0.2986,0.0098
FAS,FASLG,B cell,Plasma cell,0.2575,0.0382,0.0098
CD274,PDCD1,B cell,NK cell,0.0296,0.3303,0.0098
HGF,MET,Myeloid/Macro,Endothelial,0.0457,0.2132,0.0097
CD274,PDCD1,Dendritic cell,Unknown,0.0347,0.2781,0.0096
CXCL12,CXCR4,Mast cell,Fibroblast,0.0123,0.7732,0.0095
IL6,IL6R,Mast cell,Myeloid/Macro,0.0123,0.7741,0.0095
VEGFA,FLT1,Tumor epithelial,Tumor epithelial,0.4476,0.0213,0.0095
CXCL10,CXCR3,Endothelial,Endothelial,0.2335,0.04,0.0093
FAS,FASLG,B cell,Endothelial,0.2575,0.0359,0.0093
TNF,TNFRSF1A,Mast cell,T cell,0.1258,0.0736,0.0093
CXCL12,CXCR4,Plasma cell,Endothelial,0.01,0.9334,0.0093
VEGFA,FLT1,Mast cell,Fibroblast,1.1046,0.0083,0.0092
FAS,FASLG,Plasma cell,Plasma cell,0.2401,0.0382,0.0092
PDGFA,PDGFRA,Fibroblast,Endothelial,0.3521,0.0262,0.0092
VEGFA,FLT1,T cell,Endothelial,0.0105,0.8809,0.0092
CD274,PDCD1,Endothelial,Fibroblast,0.1159,0.0781,0.0091
HGF,MET,Fibroblast,Plasma cell,0.2072,0.0437,0.0091
CD274,PDCD1,NK cell,NK cell,0.0277,0.3303,0.0091
TNF,TNFRSF1A,B cell,Mast cell,0.3868,0.0234,0.0091
DLL1,NOTCH1,Myeloid/Macro,B cell,0.0619,0.1462,0.0091
DLL1,NOTCH1,Myeloid/Macro,T cell,0.0619,0.1449,0.009
CCL5,CCR5,Fibroblast,Unknown,0.5149,0.0173,0.0089
VEGFA,FLT1,Myeloid/Macro,Plasma cell,0.7644,0.0117,0.0089
VEGFA,FLT1,Tumor epithelial,B cell,0.4476,0.0199,0.0089
DLL1,NOTCH1,B cell,Unknown,0.0331,0.2689,0.0089
DLL1,NOTCH1,Myeloid/Macro,Myeloid/Macro,0.0619,0.1417,0.0088
CCL5,CCR5,Endothelial,Fibroblast,1.0562,0.0083,0.0088
TNF,TNFRSF1A,NK cell,Mast cell,0.3704,0.0234,0.0087
CCL5,CCR5,Tumor epithelial,Dendritic cell,0.0733,0.1186,0.0087
CXCL12,CXCR4,Myeloid/Macro,Fibroblast,0.0111,0.7732,0.0086
DLL1,NOTCH1,B cell,Endothelial,0.0331,0.2611,0.0086
PDGFA,PDGFRA,Myeloid/Macro,Fibroblast,0.0341,0.253,0.0086
VEGFA,FLT1,NK cell,Endothelial,0.0097,0.8809,0.0086
FAS,FASLG,Plasma cell,Endothelial,0.2401,0.0359,0.0086
CXCL10,CXCR3,Tumor epithelial,B cell,0.0657,0.1293,0.0085
TNF,TNFRSF1A,Tumor epithelial,Endothelial,0.0217,0.3849,0.0084
PDGFA,PDGFRA,B cell,Fibroblast,0.0332,0.253,0.0084
CD80,CTLA4,T cell,NK cell,0.0328,0.2552,0.0084
CXCL10,CXCR3,Endothelial,Myeloid/Macro,0.2335,0.0353,0.0083
CXCL10,CXCR3,NK cell,NK cell,0.0244,0.3417,0.0083
CCL5,CCR5,Plasma cell,B cell,0.606,0.0137,0.0083
CD274,PDCD1,B cell,Unknown,0.0296,0.2781,0.0082
VEGFA,FLT1,Plasma cell,Unknown,0.1906,0.0432,0.0082
FAS,FASLG,Mast cell,Mast cell,0.116,0.0702,0.0081
IL6,IL6R,Myeloid/Macro,Plasma cell,0.044,0.1805,0.0079
CD80,CTLA4,Endothelial,Endothelial,0.0501,0.1583,0.0079
CD274,PDCD1,T cell,Plasma cell,0.0487,0.1618,0.0079
IL6,IL6R,Unknown,Plasma cell,0.0436,0.1805,0.0079
DLL1,NOTCH1,Myeloid/Macro,Dendritic cell,0.0619,0.1277,0.0079
FAS,FASLG,Unknown,Fibroblast,0.4938,0.0157,0.0078
FAS,FASLG,Mast cell,Unknown,0.116,0.0671,0.0078
TNF,TNFRSF1A,T cell,Mast cell,0.3285,0.0234,0.0077
CD274,PDCD1,NK cell,Unknown,0.0277,0.2781,0.0077
CXCL12,CXCR4,Plasma cell,Fibroblast,0.01,0.7732,0.0077
CXCL10,CXCR3,B cell,Dendritic cell,0.0401,0.1898,0.0076
CCL2,CCR2,Endothelial,T cell,1.253,0.006,0.0076
DLL1,NOTCH1,Myeloid/Macro,Plasma cell,0.0619,0.123,0.0076
CXCL10,CXCR3,NK cell,T cell,0.0244,0.3119,0.0076
FAS,FASLG,Myeloid/Macro,Mast cell,0.1079,0.0702,0.0076
CD274,PDCD1,Endothelial,B cell,0.1159,0.065,0.0075
VEGFA,FLT1,Dendritic cell,Dendritic cell,0.0948,0.0795,0.0075
CD80,CTLA4,Unknown,Endothelial,0.0473,0.1583,0.0075
FAS,FASLG,Fibroblast,Plasma cell,0.1933,0.0382,0.0074
VEGFA,KDR,Plasma cell,Tumor epithelial,0.1906,0.039,0.0074
CD80,CTLA4,Fibroblast,Unknown,0.0249,0.2986,0.0074
FAS,FASLG,Myeloid/Macro,Unknown,0.1079,0.0671,0.0072
IL6,IL6R,Plasma cell,Endothelial,0.0553,0.1283,0.0071
CCL5,CCR5,Fibroblast,B cell,0.5149,0.0137,0.0071
CD80,CTLA4,Myeloid/Macro,Myeloid/Macro,0.1289,0.054,0.007
VEGFA,FLT1,Fibroblast,Plasma cell,0.6013,0.0117,0.007
CD274,PDCD1,Tumor epithelial,Endothelial,0.0703,0.0995,0.007
CCL2,CCR2,Fibroblast,T cell,1.162,0.006,0.007
FAS,FASLG,T cell,Fibroblast,0.4437,0.0157,0.007
IL6,IL6R,B cell,Endothelial,0.0547,0.1283,0.007
CCL2,CCR2,Myeloid/Macro,Plasma cell,0.1802,0.038,0.0069
IL6,IL6R,Fibroblast,NK cell,0.4471,0.0155,0.0069
CCL5,CCR5,Unknown,Fibroblast,0.8229,0.0083,0.0069
VEGFA,FLT1,Endothelial,Unknown,0.1592,0.0432,0.0069
FAS,FASLG,Fibroblast,Endothelial,0.1933,0.0359,0.0069
CCL2,CCR2,Endothelial,Myeloid/Macro,1.253,0.0055,0.0068
CXCL10,CXCR3,B cell,Plasma cell,0.0401,0.1693,0.0068
CD274,PDCD1,Tumor epithelial,Dendritic cell,0.0703,0.0959,0.0067
CD274,PDCD1,Endothelial,Myeloid/Macro,0.1159,0.0574,0.0067
TNF,TNFRSF1A,Unknown,Mast cell,0.2829,0.0234,0.0066
DLL1,NOTCH1,B cell,Fibroblast,0.0331,0.1993,0.0066
CCL5,CCR5,Tumor epithelial,T cell,0.0733,0.0897,0.0066
CD274,PDCD1,Plasma cell,Plasma cell,0.0402,0.1618,0.0065
CD80,CTLA4,Mast cell,T cell,0.012,0.5428,0.0065
CD274,PDCD1,Myeloid/Macro,Endothelial,0.0653,0.0995,0.0065
IL6,IL6R,Plasma cell,Dendritic cell,0.0553,0.118,0.0065
PDGFA,PDGFRA,Unknown,Fibroblast,0.0257,0.253,0.0065
CD80,CTLA4,B cell,Mast cell,0.1868,0.0349,0.0065
CD274,PDCD1,Endothelial,Mast cell,0.1159,0.056,0.0065
VEGFA,FLT1,Myeloid/Macro,Fibroblast,0.7644,0.0083,0.0064
DLL1,NOTCH1,Endothelial,Tumor epithelial,0.1141,0.0561,0.0064
IL6,IL6R,B cell,Dendritic cell,0.0547,0.118,0.0064
CD80,CTLA4,Fibroblast,NK cell,0.0249,0.2552,0.0064
CXCL10,CXCR3,B cell,Fibroblast,0.0401,0.1565,0.0063
CXCL10,CXCR3,B cell,Unknown,0.0401,0.1579,0.0063
CD274,PDCD1,Myeloid/Macro,Dendritic cell,0.0653,0.0959,0.0063
CCL2,CCR2,Fibroblast,Myeloid/Macro,1.162,0.0055,0.0063
CD274,PDCD1,Fibroblast,T cell,0.0118,0.5288,0.0062
VEGFA,KDR,Endothelial,Tumor epithelial,0.1592,0.039,0.0062
CDH1,CDH1,T cell,Tumor epithelial,0.011,0.5585,0.0061
CDH1,CDH1,Tumor epithelial,T cell,0.5585,0.011,0.0061
CDH1,CDH1,Tumor epithelial,Myeloid/Macro,0.5585,0.0107,0.006
CDH1,CDH1,Myeloid/Macro,Tumor epithelial,0.0107,0.5585,0.006
CD80,CTLA4,Endothelial,Plasma cell,0.0501,0.1184,0.0059
FAS,FASLG,Tumor epithelial,T cell,0.0595,0.0972,0.0058
VEGFA,FLT1,Mast cell,T cell,1.1046,0.0053,0.0058
DLL1,NOTCH1,B cell,NK cell,0.0331,0.1766,0.0058
VEGFA,KDR,Unknown,Endothelial,0.0337,0.1706,0.0057
FAS,FASLG,Dendritic cell,Fibroblast,0.3602,0.0157,0.0057
CCL5,CCR5,Tumor epithelial,Myeloid/Macro,0.0733,0.0774,0.0057
TNF,TNFRSF1A,Dendritic cell,B cell,0.4806,0.0118,0.0057
HGF,MET,Plasma cell,Tumor epithelial,0.0191,0.3003,0.0057
DLL1,NOTCH1,B cell,Mast cell,0.0331,0.1723,0.0057
CD274,PDCD1,Dendritic cell,Plasma cell,0.0347,0.1618,0.0056
CD80,CTLA4,Unknown,Plasma cell,0.0473,0.1184,0.0056
IL6,IL6R,Unknown,Endothelial,0.0436,0.1283,0.0056
IL6,IL6R,Endothelial,B cell,0.2273,0.0248,0.0056
IL6,IL6R,Myeloid/Macro,Endothelial,0.044,0.1283,0.0056
CXCL12,CXCR4,Mast cell,Mast cell,0.0123,0.4495,0.0055
CD274,PDCD1,Tumor epithelial,Fibroblast,0.0703,0.0781,0.0055
VEGFA,FLT1,Unknown,Myeloid/Macro,0.0337,0.1648,0.0055
TNF,TNFRSF1A,Endothelial,Unknown,0.0471,0.1138,0.0054
IL6,IL6R,Plasma cell,Fibroblast,0.0553,0.0968,0.0054
CCL5,CCR5,Tumor epithelial,NK cell,0.0733,0.0733,0.0054
IL6,IL6R,Tumor epithelial,Plasma cell,0.0299,0.1805,0.0054
PDGFA,PDGFRA,NK cell,Fibroblast,0.0208,0.253,0.0053
TNF,TNFRSF1A,Fibroblast,Mast cell,0.2258,0.0234,0.0053
DLL1,NOTCH1,NK cell,Unknown,0.0198,0.2689,0.0053
DLL1,NOTCH1,Fibroblast,Unknown,0.0197,0.2689,0.0053
IL6,IL6R,B cell,Fibroblast,0.0547,0.0968,0.0053
CD80,CTLA4,T cell,Endothelial,0.0328,0.1583,0.0052
IL6,IL6R,Myeloid/Macro,Dendritic cell,0.044,0.118,0.0052
CXCL10,CXCR3,B cell,B cell,0.0401,0.1293,0.0052
DLL1,NOTCH1,NK cell,Endothelial,0.0198,0.2611,0.0052
TNF,TNFRSF1A,Endothelial,NK cell,0.0471,0.1107,0.0052
VEGFA,FLT1,Tumor epithelial,Plasma cell,0.4476,0.0117,0.0052
CD274,PDCD1,Myeloid/Macro,Fibroblast,0.0653,0.0781,0.0051
CD80,CTLA4,B cell,B cell,0.1868,0.0271,0.0051
CCL5,CCR5,Plasma cell,Fibroblast,0.606,0.0083,0.0051
IL6,IL6R,Unknown,Dendritic cell,0.0436,0.118,0.0051
DLL1,NOTCH1,Fibroblast,Endothelial,0.0197,0.2611,0.0051
IL6,IL6R,Mast cell,Mast cell,0.0123,0.4018,0.005
VEGFA,FLT1,Fibroblast,Fibroblast,0.6013,0.0083,0.005
CXCL12,CXCR4,Endothelial,Tumor epithelial,0.0569,0.0885,0.005
CXCL12,CXCR4,Myeloid/Macro,Mast cell,0.0111,0.4495,0.005
CD274,PDCD1,T cell,Endothelial,0.0487,0.0995,0.0048
DLL1,NOTCH1,B cell,T cell,0.0331,0.1449,0.0048
DLL1,NOTCH1,B cell,B cell,0.0331,0.1462,0.0048
CD274,PDCD1,B cell,Plasma cell,0.0296,0.1618,0.0048
TNF,TNFRSF1A,Endothelial,Dendritic cell,0.0471,0.1002,0.0047
DLL1,NOTCH1,B cell,Myeloid/Macro,0.0331,0.1417,0.0047
CD274,PDCD1,T cell,Dendritic cell,0.0487,0.0959,0.0047
CXCL10,CXCR3,Endothelial,Tumor epithelial,0.2335,0.0196,0.0046
TNF,TNFRSF1A,B cell,B cell,0.3868,0.0118,0.0046
CXCL10,CXCR3,NK cell,Dendritic cell,0.0244,0.1898,0.0046
CD274,PDCD1,Tumor epithelial,B cell,0.0703,0.065,0.0046
VEGFA,FLT1,Plasma cell,Mast cell,0.1906,0.0235,0.0045
CCL5,CCR5,Myeloid/Macro,Unknown,0.2596,0.0173,0.0045
CD274,PDCD1,NK cell,Plasma cell,0.0277,0.1618,0.0045
CD80,CTLA4,Myeloid/Macro,Mast cell,0.1289,0.0349,0.0045
CXCL12,CXCR4,Plasma cell,Mast cell,0.01,0.4495,0.0045
FAS,FASLG,Mast cell,Plasma cell,0.116,0.0382,0.0044
FAS,FASLG,Endothelial,Fibroblast,0.28,0.0157,0.0044
TNF,TNFRSF1A,NK cell,B cell,0.3704,0.0118,0.0044
CCL2,CCR2,Mast cell,Plasma cell,0.1167,0.038,0.0044
CDH1,CDH1,Fibroblast,Fibroblast,0.0665,0.0665,0.0044
FAS,FASLG,NK cell,Fibroblast,0.2796,0.0157,0.0044
CCL5,CCR5,Dendritic cell,Unknown,0.2558,0.0173,0.0044
CCL5,CCR5,Mast cell,Unknown,0.2509,0.0173,0.0043
IL6,IL6R,Myeloid/Macro,Fibroblast,0.044,0.0968,0.0043
CCL5,CCR5,Fibroblast,Fibroblast,0.5149,0.0083,0.0043
FAS,FASLG,Tumor epithelial,Mast cell,0.0595,0.0702,0.0042
DLL1,NOTCH1,B cell,Dendritic cell,0.0331,0.1277,0.0042
CD274,PDCD1,Myeloid/Macro,B cell,0.0653,0.065,0.0042
IL6,IL6R,Unknown,Fibroblast,0.0436,0.0968,0.0042
FAS,FASLG,Mast cell,Endothelial,0.116,0.0359,0.0042
FAS,FASLG,Unknown,Myeloid/Macro,0.4938,0.0084,0.0042
HGF,MET,Plasma cell,Endothelial,0.0191,0.2132,0.0041
DLL1,NOTCH1,B cell,Plasma cell,0.0331,0.123,0.0041
VEGFA,FLT1,Plasma cell,Tumor epithelial,0.1906,0.0213,0.0041
CXCL10,CXCR3,NK cell,Plasma cell,0.0244,0.1693,0.0041
VEGFA,FLT1,Dendritic cell,Unknown,0.0948,0.0432,0.0041
FAS,FASLG,Myeloid/Macro,Plasma cell,0.1079,0.0382,0.0041
IL6,IL6R,Plasma cell,Tumor epithelial,0.0553,0.0717,0.004
VEGFA,FLT1,Myeloid/Macro,T cell,0.7644,0.0053,0.004
FAS,FASLG,B cell,Fibroblast,0.2575,0.0157,0.004
FAS,FASLG,Tumor epithelial,Unknown,0.0595,0.0671,0.004
CD274,PDCD1,Tumor epithelial,Myeloid/Macro,0.0703,0.0574,0.004
CD274,PDCD1,Plasma cell,Endothelial,0.0402,0.0995,0.004
DLL1,NOTCH1,NK cell,Fibroblast,0.0198,0.1993,0.0039
DLL1,NOTCH1,Fibroblast,Fibroblast,0.0197,0.1993,0.0039
CD80,CTLA4,B cell,Fibroblast,0.1868,0.021,0.0039
CXCL10,CXCR3,Myeloid/Macro,Endothelial,0.0966,0.04,0.0039
CD274,PDCD1,Fibroblast,NK cell,0.0118,0.3303,0.0039
CD80,CTLA4,T cell,Plasma cell,0.0328,0.1184,0.0039
FAS,FASLG,Myeloid/Macro,Endothelial,0.1079,0.0359,0.0039
CD80,CTLA4,Fibroblast,Endothelial,0.0249,0.1583,0.0039
CDH1,CDH1,Plasma cell,Fibroblast,0.0582,0.0665,0.0039
CXCL10,CXCR3,NK cell,Unknown,0.0244,0.1579,0.0039
CD274,PDCD1,Plasma cell,Dendritic cell,0.0402,0.0959,0.0039
CDH1,CDH1,Fibroblast,Plasma cell,0.0665,0.0582,0.0039
PDGFA,PDGFRA,Mast cell,Endothelial,0.1504,0.0262,0.0039
PDGFA,PDGFRA,Endothelial,Endothelial,0.1487,0.0262,0.0039
CD274,PDCD1,Tumor epithelial,Mast cell,0.0703,0.056,0.0039
IL6,IL6R,B cell,Tumor epithelial,0.0547,0.0717,0.0039
TNF,TNFRSF1A,T cell,B cell,0.3285,0.0118,0.0039
CD274,PDCD1,Mast cell,Tumor epithelial,0.2372,0.0161,0.0038
CD274,PDCD1,Myeloid/Macro,Myeloid/Macro,0.0653,0.0574,0.0038
FAS,FASLG,Plasma cell,Fibroblast,0.2401,0.0157,0.0038
CXCL10,CXCR3,NK cell,Fibroblast,0.0244,0.1565,0.0038
CD274,PDCD1,T cell,Fibroblast,0.0487,0.0781,0.0038
PDGFA,PDGFRA,Plasma cell,Fibroblast,0.0148,0.253,0.0038
CDH1,CDH1,B cell,Tumor epithelial,0.0067,0.5585,0.0038
IL6,IL6R,Plasma cell,Unknown,0.0553,0.0683,0.0038
CDH1,CDH1,Tumor epithelial,B cell,0.5585,0.0067,0.0038
CD80,CTLA4,Plasma cell,T cell,0.007,0.5428,0.0038
TNF,TNFRSF1A,Endothelial,Plasma cell,0.0471,0.08,0.0038
IL6,IL6R,Tumor epithelial,Endothelial,0.0299,0.1283,0.0038
VEGFA,FLT1,Plasma cell,B cell,0.1906,0.0199,0.0038
FAS,FASLG,T cell,Myeloid/Macro,0.4437,0.0084,0.0037
VEGFA,FLT1,Tumor epithelial,Fibroblast,0.4476,0.0083,0.0037
CD274,PDCD1,Myeloid/Macro,Mast cell,0.0653,0.056,0.0037
VEGFA,FLT1,Endothelial,Mast cell,0.1592,0.0235,0.0037
VEGFA,KDR,Dendritic cell,Tumor epithelial,0.0948,0.039,0.0037
IL6,IL6R,B cell,Unknown,0.0547,0.0683,0.0037
TNF,TNFRSF1A,Plasma cell,Mast cell,0.1525,0.0234,0.0036
CCL5,CCR5,Myeloid/Macro,B cell,0.2596,0.0137,0.0036
CD80,CTLA4,Mast cell,Unknown,0.012,0.2986,0.0036
TNF,TNFRSF1A,Myeloid/Macro,Mast cell,0.1517,0.0234,0.0036
CXCL10,CXCR3,Fibroblast,Endothelial,0.089,0.04,0.0036
CD80,CTLA4,Dendritic cell,Tumor epithelial,0.5681,0.0064,0.0036
CCL5,CCR5,Dendritic cell,B cell,0.2558,0.0137,0.0035
CCL5,CCR5,B cell,Unknown,0.2044,0.0173,0.0035
CD80,CTLA4,Myeloid/Macro,B cell,0.1289,0.0271,0.0035
TNF,TNFRSF1A,Endothelial,T cell,0.0471,0.0736,0.0035
DLL1,NOTCH1,NK cell,NK cell,0.0198,0.1766,0.0035
IL6,IL6R,Endothelial,NK cell,0.2273,0.0155,0.0035
DLL1,NOTCH1,Myeloid/Macro,Tumor epithelial,0.0619,0.0561,0.0035
IL6,IL6R,Tumor epithelial,Dendritic cell,0.0299,0.118,0.0035
DLL1,NOTCH1,Fibroblast,NK cell,0.0197,0.1766,0.0035
CD274,PDCD1,Dendritic cell,Endothelial,0.0347,0.0995,0.0035
DLL1,NOTCH1,Fibroblast,Mast cell,0.0197,0.1723,0.0034
CXCL10,CXCR3,Myeloid/Macro,Myeloid/Macro,0.0966,0.0353,0.0034
VEGFA,FLT1,Endothelial,Tumor epithelial,0.1592,0.0213,0.0034
DLL1,NOTCH1,NK cell,Mast cell,0.0198,0.1723,0.0034
CCL5,CCR5,Mast cell,B cell,0.2509,0.0137,0.0034
CDH1,CDH1,Plasma cell,Plasma cell,0.0582,0.0582,0.0034
CD274,PDCD1,Fibroblast,Unknown,0.0118,0.2781,0.0033
TNF,TNFRSF1A,Unknown,B cell,0.2829,0.0118,0.0033
CXCL10,CXCR3,Plasma cell,Endothelial,0.0837,0.04,0.0033
CD274,PDCD1,Dendritic cell,Dendritic cell,0.0347,0.0959,0.0033
CD274,PDCD1,T cell,B cell,0.0487,0.065,0.0032
CXCL10,CXCR3,NK cell,B cell,0.0244,0.1293,0.0032
VEGFA,FLT1,Fibroblast,T cell,0.6013,0.0053,0.0032
VEGFA,FLT1,Endothelial,B cell,0.1592,0.0199,0.0032
IL6,IL6R,Myeloid/Macro,Tumor epithelial,0.044,0.0717,0.0032
CXCL10,CXCR3,Fibroblast,Myeloid/Macro,0.089,0.0353,0.0031
HGF,MET,Endothelial,Myeloid/Macro,0.0551,0.0569,0.0031
CD80,CTLA4,Mast cell,NK cell,0.012,0.2552,0.0031
IL6,IL6R,Unknown,Tumor epithelial,0.0436,0.0717,0.0031
CD274,PDCD1,Plasma cell,Fibroblast,0.0402,0.0781,0.0031
IL6,IL6R,B cell,T cell,0.0547,0.0544,0.003
IL6,IL6R,Unknown,Unknown,0.0436,0.0683,0.003
FAS,FASLG,Fibroblast,Fibroblast,0.1933,0.0157,0.003
CCL2,CCR2,Tumor epithelial,Plasma cell,0.0786,0.038,0.003
IL6,IL6R,Myeloid/Macro,Unknown,0.044,0.0683,0.003
CXCL10,CXCR3,Plasma cell,Myeloid/Macro,0.0837,0.0353,0.003
