ligand,receptor,source,target,ligand_expr,receptor_expr,lr_score
CCL5,CCR5,NK cell,NK cell,3.4201,0.0975,0.3334
CXCL12,CXCR4,Fibroblast,Plasma cell,0.3063,1.0793,0.3306
TGFB1,TGFBR2,Fibroblast,Unknown,0.6014,0.5449,0.3277
TGFB1,TGFBR2,Fibroblast,T cell,0.6014,0.5276,0.3173
TGFB1,TGFBR2,Tumor epithelial,Unknown,0.5774,0.5449,0.3146
CDH1,CDH1,Tumor epithelial,Tumor epithelial,0.5585,0.5585,0.3119
SPP1,CD44,Fibroblast,Myeloid/Macro,0.1672,1.8373,0.3072
SPP1,CD44,Fibroblast,Unknown,0.1672,1.835,0.3068
TGFB1,TGFBR2,Tumor epithelial,T cell,0.5774,0.5276,0.3047
TGFB1,TGFBR2,Myeloid/Macro,Myeloid/Macro,1.1397,0.2636,0.3004
TGFB1,TGFBR2,T cell,Mast cell,1.4673,0.2045,0.3001
TGFB1,TGFBR2,T cell,Plasma cell,1.4673,0.2039,0.2992
SPP1,CD44,Fibroblast,NK cell,0.1672,1.773,0.2964
TGFB1,TGFBR2,Dendritic cell,B cell,0.7453,0.3969,0.2958
SPP1,CD44,Fibroblast,T cell,0.1672,1.7601,0.2943
TGFB1,TGFBR2,Myeloid/Macro,Dendritic cell,1.1397,0.2573,0.2933
TGFB1,TGFBR2,Unknown,Mast cell,1.4225,0.2045,0.2909
TGFB1,TGFBR2,Unknown,Plasma cell,1.4225,0.2039,0.2901
SPP1,CD44,Plasma cell,Fibroblast,0.2289,1.2495,0.2861
TNF,TNFRSF1A,Dendritic cell,Tumor epithelial,0.43,0.6608,0.2842
CCL5,CCR5,NK cell,T cell,3.4201,0.0819,0.2801
CD80,CTLA4,Dendritic cell,T cell,0.5083,0.5488,0.2789
TGFB1,TGFBR2,Endothelial,Myeloid/Macro,1.0405,0.2636,0.2742
SPP1,CD44,Unknown,Mast cell,0.108,2.5294,0.2731
TGFB1,TGFBR2,Fibroblast,NK cell,0.6014,0.4534,0.2727
TGFB1,TGFBR2,Fibroblast,Fibroblast,0.6014,0.4485,0.2698
TGFB1,TGFBR2,Mast cell,Myeloid/Macro,1.0175,0.2636,0.2682
CXCL12,CXCR4,Fibroblast,Endothelial,0.3063,0.8757,0.2682
TGFB1,TGFBR2,Endothelial,Dendritic cell,1.0405,0.2573,0.2678
CCL5,CCR5,NK cell,Myeloid/Macro,3.4201,0.0774,0.2647
TGFB1,TGFBR2,Mast cell,Dendritic cell,1.0175,0.2573,0.2618
TGFB1,TGFBR2,Tumor epithelial,NK cell,0.5774,0.4534,0.2618
TNF,TNFRSF1A,NK cell,Tumor epithelial,0.3927,0.6608,0.2595
TGFB1,TGFBR2,Tumor epithelial,Fibroblast,0.5774,0.4485,0.259
SPP1,CD44,Mast cell,Mast cell,0.1024,2.5294,0.259
TNF,TNFRSF1A,B cell,Tumor epithelial,0.3892,0.6608,0.2572
SPP1,CD44,Plasma cell,Plasma cell,0.2289,1.1145,0.2552
TNF,TNFRSF1A,Dendritic cell,Myeloid/Macro,0.43,0.5912,0.2542
SPP1,CD44,Dendritic cell,Myeloid/Macro,0.1365,1.8373,0.2509
SPP1,CD44,Dendritic cell,Unknown,0.1365,1.835,0.2505
TGFB1,TGFBR2,B cell,Myeloid/Macro,0.9379,0.2636,0.2472
SPP1,CD44,Fibroblast,Dendritic cell,0.1672,1.4735,0.2464
SPP1,CD44,Fibroblast,B cell,0.1672,1.4659,0.2451
SPP1,CD44,Dendritic cell,NK cell,0.1365,1.773,0.2421
TGFB1,TGFBR2,B cell,Dendritic cell,0.9379,0.2573,0.2413
SPP1,CD44,Dendritic cell,T cell,0.1365,1.7601,0.2403
TGFB1,TGFBR2,Fibroblast,B cell,0.6014,0.3969,0.2387
CXCL12,CXCR4,Fibroblast,Fibroblast,0.3063,0.7732,0.2368
TGFB1,TGFBR2,Myeloid/Macro,Mast cell,1.1397,0.2045,0.2331
TGFB1,TGFBR2,Myeloid/Macro,Plasma cell,1.1397,0.2039,0.2324
TNF,TNFRSF1A,NK cell,Myeloid/Macro,0.3927,0.5912,0.2321
TNF,TNFRSF1A,B cell,Myeloid/Macro,0.3892,0.5912,0.2301
SPP1,CD44,Endothelial,Mast cell,0.0909,2.5294,0.23
TGFB1,TGFBR2,Tumor epithelial,B cell,0.5774,0.3969,0.2292
TGFB1,TGFBR2,Plasma cell,Myeloid/Macro,0.8666,0.2636,0.2284
TNF,TNFRSF1A,Dendritic cell,Fibroblast,0.43,0.5293,0.2276
TGFB1,TGFBR2,Plasma cell,Dendritic cell,0.8666,0.2573,0.223
TNF,TNFRSF1A,T cell,Tumor epithelial,0.3265,0.6608,0.2158
TGFB1,TGFBR2,Endothelial,Mast cell,1.0405,0.2045,0.2128
TGFB1,TGFBR2,Endothelial,Plasma cell,1.0405,0.2039,0.2122
SPP1,CD44,Fibroblast,Fibroblast,0.1672,1.2495,0.2089
TGFB1,TGFBR2,Mast cell,Mast cell,1.0175,0.2045,0.2081
TNF,TNFRSF1A,NK cell,Fibroblast,0.3927,0.5293,0.2078
TGFB1,TGFBR2,Mast cell,Plasma cell,1.0175,0.2039,0.2075
TNF,TNFRSF1A,B cell,Fibroblast,0.3892,0.5293,0.206
CCL5,CCR5,T cell,Dendritic cell,1.9089,0.1061,0.2025
SPP1,CD44,Dendritic cell,Dendritic cell,0.1365,1.4735,0.2012
SPP1,CD44,Dendritic cell,B cell,0.1365,1.4659,0.2002
SPP1,CD44,Unknown,Myeloid/Macro,0.108,1.8373,0.1984
SPP1,CD44,Unknown,Unknown,0.108,1.835,0.1982
TGFB1,TGFBR2,Dendritic cell,Myeloid/Macro,0.7453,0.2636,0.1964
TNF,TNFRSF1A,T cell,Myeloid/Macro,0.3265,0.5912,0.1931
VEGFA,KDR,Mast cell,Endothelial,1.1046,0.1746,0.1928
TGFB1,TGFBR2,B cell,Mast cell,0.9379,0.2045,0.1918
TGFB1,TGFBR2,Dendritic cell,Dendritic cell,0.7453,0.2573,0.1918
SPP1,CD44,Unknown,NK cell,0.108,1.773,0.1915
TGFB1,TGFBR2,B cell,Plasma cell,0.9379,0.2039,0.1912
SPP1,CD44,Tumor epithelial,Mast cell,0.0755,2.5294,0.191
SPP1,CD44,Unknown,T cell,0.108,1.7601,0.1901
SPP1,CD44,Mast cell,Myeloid/Macro,0.1024,1.8373,0.1882
SPP1,CD44,Mast cell,Unknown,0.1024,1.835,0.1879
SPP1,CD44,Fibroblast,Plasma cell,0.1672,1.1145,0.1863
CCL5,CCR5,T cell,NK cell,1.9089,0.0975,0.1861
TGFB1,TGFBR2,NK cell,Tumor epithelial,1.8745,0.0983,0.1843
VEGFA,FLT1,Mast cell,Myeloid/Macro,1.1046,0.1648,0.1821
SPP1,CD44,Mast cell,NK cell,0.1024,1.773,0.1816
SPP1,CD44,Mast cell,T cell,0.1024,1.7601,0.1803
IL6,IL6R,Endothelial,Myeloid/Macro,0.2326,0.7741,0.1801
IL6,IL6R,Fibroblast,Mast cell,0.4471,0.4018,0.1797
TNF,TNFRSF1A,Unknown,Tumor epithelial,0.2682,0.6608,0.1773
TGFB1,TGFBR2,Plasma cell,Mast cell,0.8666,0.2045,0.1772
VEGFA,FLT1,Plasma cell,Endothelial,0.1964,0.9014,0.1771
TGFB1,TGFBR2,Plasma cell,Plasma cell,0.8666,0.2039,0.1767
TNF,TNFRSF1A,T cell,Fibroblast,0.3265,0.5293,0.1728
SPP1,CD44,Dendritic cell,Fibroblast,0.1365,1.2495,0.1706
TNF,TNFRSF1A,Dendritic cell,Endothelial,0.43,0.3939,0.1694
SPP1,CD44,Endothelial,Myeloid/Macro,0.0909,1.8373,0.1671
SPP1,CD44,Endothelial,Unknown,0.0909,1.835,0.1669
SPP1,CD44,Endothelial,NK cell,0.0909,1.773,0.1612
SPP1,CD44,NK cell,Mast cell,0.0634,2.5294,0.1602
SPP1,CD44,Endothelial,T cell,0.0909,1.7601,0.1601
SPP1,CD44,Unknown,Dendritic cell,0.108,1.4735,0.1591
TNF,TNFRSF1A,Unknown,Myeloid/Macro,0.2682,0.5912,0.1586
TGFB1,TGFBR2,Fibroblast,Myeloid/Macro,0.6014,0.2636,0.1585
SPP1,CD44,Unknown,B cell,0.108,1.4659,0.1583
CCL5,CCR5,T cell,T cell,1.9089,0.0819,0.1563
TGFB1,TGFBR2,Fibroblast,Dendritic cell,0.6014,0.2573,0.1548
CD80,CTLA4,Dendritic cell,Unknown,0.5083,0.3045,0.1548
TNF,TNFRSF1A,NK cell,Endothelial,0.3927,0.3939,0.1547
TNF,TNFRSF1A,B cell,Endothelial,0.3892,0.3939,0.1533
TGFB1,TGFBR2,Dendritic cell,Mast cell,0.7453,0.2045,0.1524
TGFB1,TGFBR2,Tumor epithelial,Myeloid/Macro,0.5774,0.2636,0.1522
SPP1,CD44,Dendritic cell,Plasma cell,0.1365,1.1145,0.1522
TGFB1,TGFBR2,Dendritic cell,Plasma cell,0.7453,0.2039,0.152
SPP1,CD44,Mast cell,Dendritic cell,0.1024,1.4735,0.1509
SPP1,CD44,Mast cell,B cell,0.1024,1.4659,0.1501
TNF,TNFRSF1A,Fibroblast,Tumor epithelial,0.2258,0.6608,0.1492
TGFB1,TGFBR2,Tumor epithelial,Dendritic cell,0.5774,0.2573,0.1486
CCL5,CCR5,T cell,Myeloid/Macro,1.9089,0.0774,0.1477
VEGFA,FLT1,Endothelial,Endothelial,0.1629,0.9014,0.1468
TGFB1,TGFBR2,T cell,Tumor epithelial,1.4673,0.0983,0.1443
SPP1,CD44,Plasma cell,Endothelial,0.2289,0.6208,0.1421
TNF,TNFRSF1A,Unknown,Fibroblast,0.2682,0.5293,0.142
TGFB1,TGFBR2,Unknown,Tumor epithelial,1.4225,0.0983,0.1399
SPP1,CD44,Tumor epithelial,Myeloid/Macro,0.0755,1.8373,0.1387
SPP1,CD44,Tumor epithelial,Unknown,0.0755,1.835,0.1385
SPP1,CD44,Plasma cell,Tumor epithelial,0.2289,0.6018,0.1378
CXCL12,CXCR4,Fibroblast,Mast cell,0.3063,0.4495,0.1377
SPP1,CD44,Unknown,Fibroblast,0.108,1.2495,0.1349
SPP1,CD44,Endothelial,Dendritic cell,0.0909,1.4735,0.134
SPP1,CD44,Tumor epithelial,NK cell,0.0755,1.773,0.1339
VEGFA,KDR,Myeloid/Macro,Endothelial,0.7644,0.1746,0.1335
TNF,TNFRSF1A,Fibroblast,Myeloid/Macro,0.2258,0.5912,0.1335
CD80,CTLA4,Dendritic cell,NK cell,0.5083,0.2624,0.1334
SPP1,CD44,Endothelial,B cell,0.0909,1.4659,0.1333
SPP1,CD44,Tumor epithelial,T cell,0.0755,1.7601,0.1329
SPP1,CD44,T cell,Mast cell,0.0511,2.5294,0.1292
CXCL12,CXCR4,Endothelial,T cell,0.0582,2.214,0.1289
TNF,TNFRSF1A,T cell,Endothelial,0.3265,0.3939,0.1286
SPP1,CD44,Mast cell,Fibroblast,0.1024,1.2495,0.128
CXCL12,CXCR4,Endothelial,B cell,0.0582,2.1827,0.1271
VEGFA,FLT1,Myeloid/Macro,Myeloid/Macro,0.7644,0.1648,0.126
CXCL12,CXCR4,Endothelial,NK cell,0.0582,2.1632,0.126
FAS,FASLG,Unknown,NK cell,0.4868,0.2557,0.1245
TGFB1,TGFBR2,Fibroblast,Mast cell,0.6014,0.2045,0.123
CD274,PDCD1,Mast cell,T cell,0.2372,0.5181,0.1229
TGFB1,TGFBR2,Fibroblast,Plasma cell,0.6014,0.2039,0.1226
SPP1,CD44,Unknown,Plasma cell,0.108,1.1145,0.1203
TNF,TNFRSF1A,Fibroblast,Fibroblast,0.2258,0.5293,0.1195
TGFB1,TGFBR2,Tumor epithelial,Mast cell,0.5774,0.2045,0.1181
TGFB1,TGFBR2,Tumor epithelial,Plasma cell,0.5774,0.2039,0.1177
SPP1,CD44,NK cell,Myeloid/Macro,0.0634,1.8373,0.1164
FAS,FASLG,T cell,NK cell,0.4548,0.2557,0.1163
SPP1,CD44,NK cell,Unknown,0.0634,1.835,0.1163
SPP1,CD44,Mast cell,Plasma cell,0.1024,1.1145,0.1141
SPP1,CD44,Endothelial,Fibroblast,0.0909,1.2495,0.1136
SPP1,CD44,NK cell,NK cell,0.0634,1.773,0.1123
TGFB1,TGFBR2,Myeloid/Macro,Tumor epithelial,1.1397,0.0983,0.1121
SPP1,CD44,NK cell,T cell,0.0634,1.7601,0.1115
SPP1,CD44,Tumor epithelial,Dendritic cell,0.0755,1.4735,0.1113
SPP1,CD44,Tumor epithelial,B cell,0.0755,1.4659,0.1107
CXCL12,CXCR4,Endothelial,Unknown,0.0582,1.8535,0.108
CCL5,CCR5,Endothelial,Dendritic cell,1.012,0.1061,0.1073
TNF,TNFRSF1A,Unknown,Endothelial,0.2682,0.3939,0.1057
VEGFA,KDR,Fibroblast,Endothelial,0.6013,0.1746,0.105
SPP1,CD44,Fibroblast,Endothelial,0.1672,0.6208,0.1038
CD80,CTLA4,B cell,T cell,0.1879,0.5488,0.1031
TGFB1,TGFBR2,Endothelial,Tumor epithelial,1.0405,0.0983,0.1023
SPP1,CD44,Endothelial,Plasma cell,0.0909,1.1145,0.1013
SPP1,CD44,Fibroblast,Tumor epithelial,0.1672,0.6018,0.1006
TNF,TNFRSF1A,Myeloid/Macro,Tumor epithelial,0.1517,0.6608,0.1003
TGFB1,TGFBR2,Mast cell,Tumor epithelial,1.0175,0.0983,0.1001
VEGFA,FLT1,Fibroblast,Myeloid/Macro,0.6013,0.1648,0.0991
CCL5,CCR5,Endothelial,NK cell,1.012,0.0975,0.0986
CXCL12,CXCR4,Endothelial,Dendritic cell,0.0582,1.6345,0.0952
SPP1,CD44,Tumor epithelial,Fibroblast,0.0755,1.2495,0.0943
SPP1,CD44,T cell,Myeloid/Macro,0.0511,1.8373,0.0938
SPP1,CD44,T cell,Unknown,0.0511,1.835,0.0937
CD274,PDCD1,Mast cell,NK cell,0.2372,0.3945,0.0936
IL6,IL6R,Endothelial,Mast cell,0.2326,0.4018,0.0935
SPP1,CD44,NK cell,Dendritic cell,0.0634,1.4735,0.0934
SPP1,CD44,NK cell,B cell,0.0634,1.4659,0.0929
TGFB1,TGFBR2,B cell,Tumor epithelial,0.9379,0.0983,0.0922
SPP1,CD44,T cell,NK cell,0.0511,1.773,0.0906
SPP1,CD44,T cell,T cell,0.0511,1.7601,0.0899
TNF,TNFRSF1A,Myeloid/Macro,Myeloid/Macro,0.1517,0.5912,0.0897
PDGFA,PDGFRA,Fibroblast,Fibroblast,0.3521,0.253,0.0891
TNF,TNFRSF1A,Fibroblast,Endothelial,0.2258,0.3939,0.0889
CXCL10,CXCR3,Endothelial,NK cell,0.2389,0.3693,0.0882
TGFB1,TGFBR2,Plasma cell,Tumor epithelial,0.8666,0.0983,0.0852
SPP1,CD44,Dendritic cell,Endothelial,0.1365,0.6208,0.0848
SPP1,CD44,Tumor epithelial,Plasma cell,0.0755,1.1145,0.0841
TNF,TNFRSF1A,Mast cell,Tumor epithelial,0.1258,0.6608,0.0831
CCL5,CCR5,Endothelial,T cell,1.012,0.0819,0.0829
CCL5,CCR5,Unknown,Dendritic cell,0.7815,0.1061,0.0829
FAS,FASLG,Dendritic cell,NK cell,0.3223,0.2557,0.0824
CD80,CTLA4,Dendritic cell,Endothelial,0.5083,0.162,0.0823
SPP1,CD44,Dendritic cell,Tumor epithelial,0.1365,0.6018,0.0822
TNF,TNFRSF1A,Myeloid/Macro,Fibroblast,0.1517,0.5293,0.0803
SPP1,CD44,NK cell,Fibroblast,0.0634,1.2495,0.0792
VEGFA,FLT1,Mast cell,Dendritic cell,1.1046,0.0712,0.0786
IL6,IL6R,Fibroblast,Plasma cell,0.4471,0.1757,0.0786
CCL5,CCR5,Endothelial,Myeloid/Macro,1.012,0.0774,0.0783
VEGFA,KDR,Tumor epithelial,Endothelial,0.4476,0.1746,0.0781
VEGFA,FLT1,Dendritic cell,Endothelial,0.0848,0.9014,0.0765
CCL5,CCR5,Unknown,NK cell,0.7815,0.0975,0.0762
SPP1,CD44,T cell,Dendritic cell,0.0511,1.4735,0.0753
SPP1,CD44,T cell,B cell,0.0511,1.4659,0.0749
TNF,TNFRSF1A,Mast cell,Myeloid/Macro,0.1258,0.5912,0.0743
CXCL12,CXCR4,Endothelial,Myeloid/Macro,0.0582,1.2666,0.0738
VEGFA,FLT1,Tumor epithelial,Myeloid/Macro,0.4476,0.1648,0.0738
CXCL10,CXCR3,Endothelial,T cell,0.2389,0.3078,0.0735
TGFB1,TGFBR2,Dendritic cell,Tumor epithelial,0.7453,0.0983,0.0733
FAS,FASLG,NK cell,NK cell,0.2809,0.2557,0.0718
CD80,CTLA4,Myeloid/Macro,T cell,0.1289,0.5488,0.0707
SPP1,CD44,NK cell,Plasma cell,0.0634,1.1145,0.0706
CD80,CTLA4,Dendritic cell,Plasma cell,0.5083,0.1378,0.07
CD274,PDCD1,Mast cell,Unknown,0.2372,0.2837,0.0673
TNF,TNFRSF1A,Plasma cell,Tumor epithelial,0.1017,0.6608,0.0672
SPP1,CD44,Unknown,Endothelial,0.108,0.6208,0.067
TNF,TNFRSF1A,Mast cell,Fibroblast,0.1258,0.5293,0.0666
FAS,FASLG,B cell,NK cell,0.2591,0.2557,0.0663
SPP1,CD44,Unknown,Tumor epithelial,0.108,0.6018,0.065
FAS,FASLG,Endothelial,NK cell,0.2508,0.2557,0.0641
CCL5,CCR5,Unknown,T cell,0.7815,0.0819,0.064
SPP1,CD44,T cell,Fibroblast,0.0511,1.2495,0.0638
SPP1,CD44,Mast cell,Endothelial,0.1024,0.6208,0.0636
CXCL12,CXCR4,Endothelial,Plasma cell,0.0582,1.0793,0.0629
SPP1,CD44,B cell,Mast cell,0.0248,2.5294,0.0627
HGF,MET,Fibroblast,Tumor epithelial,0.2072,0.3003,0.0622
SPP1,CD44,Mast cell,Tumor epithelial,0.1024,0.6018,0.0616
CD274,PDCD1,Endothelial,T cell,0.1186,0.5181,0.0615
CCL5,CCR5,Unknown,Myeloid/Macro,0.7815,0.0774,0.0605
CCL5,CCR5,NK cell,Unknown,3.4201,0.0176,0.0602
TNF,TNFRSF1A,Plasma cell,Myeloid/Macro,0.1017,0.5912,0.0601
TNF,TNFRSF1A,Myeloid/Macro,Endothelial,0.1517,0.3939,0.0598
CCL5,CCR5,Plasma cell,Dendritic cell,0.5631,0.1061,0.0597
TGFB1,TGFBR2,Fibroblast,Tumor epithelial,0.6014,0.0983,0.0591
IL6,IL6R,Fibroblast,Endothelial,0.4471,0.1313,0.0587
FAS,FASLG,Plasma cell,NK cell,0.2296,0.2557,0.0587
CD80,CTLA4,B cell,Unknown,0.1879,0.3045,0.0572
SPP1,CD44,T cell,Plasma cell,0.0511,1.1145,0.0569
TGFB1,TGFBR2,Tumor epithelial,Tumor epithelial,0.5774,0.0983,0.0568
SPP1,CD44,Endothelial,Endothelial,0.0909,0.6208,0.0565
CCL5,CCR5,Plasma cell,NK cell,0.5631,0.0975,0.0549
SPP1,CD44,Endothelial,Tumor epithelial,0.0909,0.6018,0.0547
CCL5,CCR5,Fibroblast,Dendritic cell,0.5149,0.1061,0.0546
IL6,IL6R,Unknown,Myeloid/Macro,0.0703,0.7741,0.0544
VEGFA,FLT1,Myeloid/Macro,Dendritic cell,0.7644,0.0712,0.0544
TNF,TNFRSF1A,Dendritic cell,Unknown,0.43,0.1261,0.0542
TNF,TNFRSF1A,Plasma cell,Fibroblast,0.1017,0.5293,0.0538
CXCL12,CXCR4,Endothelial,Endothelial,0.0582,0.8757,0.051
TNF,TNFRSF1A,Dendritic cell,NK cell,0.43,0.1182,0.0508
CCL5,CCR5,Fibroblast,NK cell,0.5149,0.0975,0.0502
CCL2,CCR2,Endothelial,Plasma cell,1.2821,0.0392,0.0502
TNF,TNFRSF1A,NK cell,Unknown,0.3927,0.1261,0.0495
TNF,TNFRSF1A,Mast cell,Endothelial,0.1258,0.3939,0.0495
FAS,FASLG,Fibroblast,NK cell,0.1933,0.2557,0.0494
CD80,CTLA4,B cell,NK cell,0.1879,0.2624,0.0493
TNF,TNFRSF1A,B cell,Unknown,0.3892,0.1261,0.0491
VEGFA,FLT1,Mast cell,Unknown,1.1046,0.044,0.0486
IL6,IL6R,Fibroblast,Dendritic cell,0.4471,0.1056,0.0472
